Unit ID,School/Corporate,Staff ID,Fixed Period or Ongoing,Actual Pay,Gender,Indigenous Dsc,Age,Teaching/Non-Teaching,Length of Service (Months),Service_Years,Start_Age,Unrealistic_Service,Age Group,Tenure Group
Unit 9,School,TBE6673,Ongoing," $110,000 ",Female,Non-Indigenous,41,Teaching,20,1.6666666666666667,39.333333333333336,False,40–49,New (<2 yrs)
Unit 9,School,QHO5582,Fixed Period," $160,000 ",Male,Non-Indigenous,60,Teaching,18,1.5,58.5,False,60 and above,New (<2 yrs)
Unit 9,School,BQR3222,Fixed Period," $66,000 ",Female,Indigenous,44,Non-Teaching,18,1.5,42.5,False,40–49,New (<2 yrs)
Unit 9,School,EMM5856,Ongoing," $75,000 ",Female,Non-Indigenous,33,Non-Teaching,18,1.5,31.5,False,30–39,New (<2 yrs)
Unit 9,School,DGL6956,Ongoing," $75,000 ",Female,Non-Indigenous,69,Non-Teaching,18,1.5,67.5,False,60 and above,New (<2 yrs)
Unit 9,School,BBB3864,Fixed Period," $110,000 ",Female,Non-Indigenous,25,Teaching,18,1.5,23.5,False,Under 30,New (<2 yrs)
Unit 9,School,GQE3422,Ongoing," $110,000 ",Female,Indigenous,26,Teaching,18,1.5,24.5,False,Under 30,New (<2 yrs)
Unit 9,School,DFV6949,Ongoing," $110,000 ",Female,Indigenous,26,Teaching,18,1.5,24.5,False,Under 30,New (<2 yrs)
Unit 9,School,XXR1786,Ongoing," $66,000 ",Female,Non-Indigenous,47,Non-Teaching,18,1.5,45.5,False,40–49,New (<2 yrs)
Unit 9,School,CWP7411,Ongoing," $110,000 ",Female,Non-Indigenous,41,Teaching,17,1.4166666666666667,39.583333333333336,False,40–49,New (<2 yrs)
Unit 9,School,PVI5474,Ongoing," $66,000 ",Female,Non-Indigenous,20,Non-Teaching,18,1.5,18.5,False,Under 30,New (<2 yrs)
Unit 9,School,XKD6314,Fixed Period," $110,000 ",Female,Non-Indigenous,27,Teaching,17,1.4166666666666667,25.583333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,USY3022,Fixed Period," $110,000 ",Male,Non-Indigenous,54,Teaching,17,1.4166666666666667,52.583333333333336,False,50–59,New (<2 yrs)
Unit 9,School,AQB8623,Fixed Period," $75,000 ",Male,Non-Indigenous,24,Non-Teaching,17,1.4166666666666667,22.583333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,WAA7735,Fixed Period," $110,000 ",Female,Non-Indigenous,25,Teaching,15,1.25,23.75,False,Under 30,New (<2 yrs)
Unit 9,School,WEN3457,Fixed Period," $110,000 ",Female,Non-Indigenous,50,Teaching,15,1.25,48.75,False,50–59,New (<2 yrs)
Unit 9,School,IWO4964,Fixed Period," $110,000 ",Male,Non-Indigenous,45,Teaching,15,1.25,43.75,False,40–49,New (<2 yrs)
Unit 9,School,ZEA8158,Fixed Period," $75,000 ",Female,Non-Indigenous,43,Non-Teaching,16,1.3333333333333333,41.666666666666664,False,40–49,New (<2 yrs)
Unit 9,School,TZN5543,Fixed Period," $110,000 ",Male,Non-Indigenous,43,Teaching,16,1.3333333333333333,41.666666666666664,False,40–49,New (<2 yrs)
Unit 9,School,DEH5772,Ongoing," $75,000 ",Female,Non-Indigenous,25,Non-Teaching,15,1.25,23.75,False,Under 30,New (<2 yrs)
Unit 9,School,UGA2365,Ongoing," $66,000 ",Female,Non-Indigenous,60,Non-Teaching,15,1.25,58.75,False,60 and above,New (<2 yrs)
Unit 9,School,XNN7399,Ongoing," $75,000 ",Female,Non-Indigenous,63,Non-Teaching,15,1.25,61.75,False,60 and above,New (<2 yrs)
Unit 9,School,WEZ7581,Fixed Period," $110,000 ",Female,Non-Indigenous,31,Teaching,15,1.25,29.75,False,30–39,New (<2 yrs)
Unit 9,School,LDA9855,Fixed Period," $110,000 ",Female,Non-Indigenous,46,Teaching,15,1.25,44.75,False,40–49,New (<2 yrs)
Unit 9,School,GGL9340,Ongoing," $110,000 ",Female,Non-Indigenous,50,Teaching,15,1.25,48.75,False,50–59,New (<2 yrs)
Unit 9,School,PZK1526,Fixed Period," $110,000 ",Female,Non-Indigenous,47,Teaching,15,1.25,45.75,False,40–49,New (<2 yrs)
Unit 9,School,DUI9604,Fixed Period," $75,000 ",Male,Non-Indigenous,36,Non-Teaching,14,1.1666666666666667,34.833333333333336,False,30–39,New (<2 yrs)
Unit 9,School,GEF3675,Fixed Period," $66,000 ",Male,Non-Indigenous,30,Non-Teaching,14,1.1666666666666667,28.833333333333332,False,30–39,New (<2 yrs)
Unit 9,School,ITB8112,Ongoing," $110,000 ",Female,Indigenous,45,Non-Teaching,15,1.25,43.75,False,40–49,New (<2 yrs)
Unit 9,School,LZO1826,Fixed Period," $130,000 ",Female,Non-Indigenous,50,Non-Teaching,12,1.0,49.0,False,50–59,New (<2 yrs)
Unit 9,School,XUF6133,Fixed Period," $110,000 ",Female,Non-Indigenous,32,Teaching,13,1.0833333333333333,30.916666666666668,False,30–39,New (<2 yrs)
Unit 9,School,AGK4895,Ongoing," $66,000 ",Female,Non-Indigenous,39,Non-Teaching,12,1.0,38.0,False,30–39,New (<2 yrs)
Unit 9,School,VMV9704,Fixed Period," $160,000 ",Male,Non-Indigenous,36,Teaching,12,1.0,35.0,False,30–39,New (<2 yrs)
Unit 9,School,PWV9599,Fixed Period," $75,000 ",Female,Non-Indigenous,62,Non-Teaching,13,1.0833333333333333,60.916666666666664,False,60 and above,New (<2 yrs)
Unit 9,School,EDG5588,Ongoing," $110,000 ",Male,Indigenous,33,Non-Teaching,12,1.0,32.0,False,30–39,New (<2 yrs)
Unit 9,School,TYF9229,Ongoing," $66,000 ",Female,Non-Indigenous,49,Non-Teaching,12,1.0,48.0,False,40–49,New (<2 yrs)
Unit 9,School,PUP7368,Ongoing," $160,000 ",Female,Non-Indigenous,32,Teaching,12,1.0,31.0,False,30–39,New (<2 yrs)
Unit 9,School,FTF9618,Fixed Period," $110,000 ",Male,Non-Indigenous,32,Teaching,12,1.0,31.0,False,30–39,New (<2 yrs)
Unit 9,School,BYQ9172,Ongoing," $110,000 ",Female,Indigenous,51,Non-Teaching,12,1.0,50.0,False,50–59,New (<2 yrs)
Unit 9,School,RVV2070,Fixed Period," $110,000 ",Female,Indigenous,28,Non-Teaching,12,1.0,27.0,False,Under 30,New (<2 yrs)
Unit 9,School,XJH9355,Fixed Period," $160,000 ",Female,Non-Indigenous,50,Teaching,9,0.75,49.25,False,50–59,New (<2 yrs)
Unit 9,School,KJO2957,Fixed Period," $110,000 ",Male,Indigenous,30,Teaching,9,0.75,29.25,False,30–39,New (<2 yrs)
Unit 9,School,EMS9539,Fixed Period," $160,000 ",Female,Non-Indigenous,49,Teaching,11,0.9166666666666666,48.083333333333336,False,40–49,New (<2 yrs)
Unit 9,School,AYF5299,Fixed Period," $66,000 ",Male,Non-Indigenous,27,Non-Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 9,School,AFE4230,Fixed Period," $110,000 ",Female,Non-Indigenous,25,Teaching,9,0.75,24.25,False,Under 30,New (<2 yrs)
Unit 9,School,HUS5026,Fixed Period," $160,000 ",Male,Non-Indigenous,62,Teaching,9,0.75,61.25,False,60 and above,New (<2 yrs)
Unit 9,School,THP4539,Fixed Period," $160,000 ",Female,Non-Indigenous,28,Teaching,9,0.75,27.25,False,Under 30,New (<2 yrs)
Unit 9,School,CDI6033,Fixed Period," $110,000 ",Male,Non-Indigenous,69,Teaching,9,0.75,68.25,False,60 and above,New (<2 yrs)
Unit 9,School,KRQ5790,Fixed Period," $100,000 ",Female,Indigenous,35,Non-Teaching,9,0.75,34.25,False,30–39,New (<2 yrs)
Unit 9,School,ERP1346,Fixed Period," $110,000 ",Male,Non-Indigenous,31,Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 9,School,UTI6898,Fixed Period," $88,000 ",Female,Non-Indigenous,29,Non-Teaching,11,0.9166666666666666,28.083333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,APW3481,Fixed Period," $70,000 ",Male,Non-Indigenous,38,Non-Teaching,11,0.9166666666666666,37.083333333333336,False,30–39,New (<2 yrs)
Unit 9,School,FXX4499,Ongoing," $160,000 ",Female,Indigenous,38,Teaching,9,0.75,37.25,False,30–39,New (<2 yrs)
Unit 9,School,TTS4880,Fixed Period," $110,000 ",Female,Non-Indigenous,60,Teaching,9,0.75,59.25,False,60 and above,New (<2 yrs)
Unit 9,School,AYC9302,Fixed Period," $110,000 ",Female,Non-Indigenous,51,Teaching,9,0.75,50.25,False,50–59,New (<2 yrs)
Unit 9,School,LYR4682,Fixed Period," $140,000 ",Male,Indigenous,18,Non-Teaching,9,0.75,17.25,False,Under 30,New (<2 yrs)
Unit 9,School,YTP6962,Fixed Period," $110,000 ",Female,Non-Indigenous,27,Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 9,School,XYL1875,Fixed Period," $75,000 ",Female,Indigenous,32,Non-Teaching,10,0.8333333333333334,31.166666666666668,False,30–39,New (<2 yrs)
Unit 9,School,IAS2534,Ongoing," $110,000 ",Male,Non-Indigenous,31,Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 9,School,BWJ9748,Fixed Period," $160,000 ",Female,Non-Indigenous,46,Teaching,9,0.75,45.25,False,40–49,New (<2 yrs)
Unit 9,School,RKO4495,Fixed Period," $110,000 ",Male,Non-Indigenous,42,Teaching,9,0.75,41.25,False,40–49,New (<2 yrs)
Unit 9,School,CKW4174,Fixed Period," $110,000 ",Male,Non-Indigenous,72,Teaching,9,0.75,71.25,False,60 and above,New (<2 yrs)
Unit 9,School,QMM4951,Fixed Period," $110,000 ",Male,Non-Indigenous,43,Teaching,9,0.75,42.25,False,40–49,New (<2 yrs)
Unit 9,School,JFK3531,Fixed Period," $110,000 ",Female,Non-Indigenous,66,Teaching,9,0.75,65.25,False,60 and above,New (<2 yrs)
Unit 9,School,ZSJ5784,Fixed Period," $110,000 ",Female,Non-Indigenous,29,Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 9,School,LTS5043,Fixed Period," $75,000 ",Female,Non-Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 9,School,YZE2557,Ongoing," $66,000 ",Female,Non-Indigenous,47,Non-Teaching,9,0.75,46.25,False,40–49,New (<2 yrs)
Unit 9,School,ZUF2443,Fixed Period," $75,000 ",Male,Non-Indigenous,27,Non-Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 9,School,AFB2990,Fixed Period," $110,000 ",Male,Non-Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 9,School,OOU2413,Fixed Period," $110,000 ",Female,Non-Indigenous,56,Teaching,9,0.75,55.25,False,50–59,New (<2 yrs)
Unit 9,School,JQM1686,Fixed Period," $150,000 ",Male,Non-Indigenous,52,Teaching,9,0.75,51.25,False,50–59,New (<2 yrs)
Unit 9,School,SYU8911,Fixed Period," $66,000 ",Female,Non-Indigenous,60,Non-Teaching,9,0.75,59.25,False,60 and above,New (<2 yrs)
Unit 9,School,DDH1847,Ongoing," $110,000 ",Male,Indigenous,66,Teaching,9,0.75,65.25,False,60 and above,New (<2 yrs)
Unit 9,School,RHL4453,Fixed Period," $66,000 ",Female,Non-Indigenous,46,Non-Teaching,9,0.75,45.25,False,40–49,New (<2 yrs)
Unit 9,School,YJK7922,Fixed Period," $66,000 ",Female,Non-Indigenous,43,Non-Teaching,9,0.75,42.25,False,40–49,New (<2 yrs)
Unit 9,School,RVR5750,Ongoing," $66,000 ",Female,Non-Indigenous,30,Non-Teaching,9,0.75,29.25,False,30–39,New (<2 yrs)
Unit 9,School,VVW1687,Fixed Period," $110,000 ",Female,Indigenous,31,Non-Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 9,School,UCJ7479,Fixed Period," $110,000 ",Female,Indigenous,31,Non-Teaching,8,0.6666666666666666,30.333333333333332,False,30–39,New (<2 yrs)
Unit 9,School,AYM3999,Ongoing," $66,000 ",Male,Non-Indigenous,20,Non-Teaching,9,0.75,19.25,False,Under 30,New (<2 yrs)
Unit 9,School,IYT3073,Ongoing," $66,000 ",Female,Indigenous,21,Non-Teaching,9,0.75,20.25,False,Under 30,New (<2 yrs)
Unit 9,School,FXH1254,Fixed Period," $110,000 ",Male,Non-Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 9,School,TLQ1070,Ongoing," $66,000 ",Male,Indigenous,21,Non-Teaching,9,0.75,20.25,False,Under 30,New (<2 yrs)
Unit 9,School,VPI2390,Fixed Period," $75,000 ",Female,Indigenous,26,Non-Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 9,School,HHK2493,Fixed Period," $110,000 ",Female,Indigenous,46,Teaching,9,0.75,45.25,False,40–49,New (<2 yrs)
Unit 9,School,PKK5773,Fixed Period," $75,000 ",Male,Indigenous,40,Non-Teaching,10,0.8333333333333334,39.166666666666664,False,40–49,New (<2 yrs)
Unit 9,School,MSQ4465,Fixed Period," $110,000 ",Male,Non-Indigenous,32,Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 9,School,WIR6583,Ongoing," $66,000 ",Female,Indigenous,20,Non-Teaching,9,0.75,19.25,False,Under 30,New (<2 yrs)
Unit 9,School,JZY8488,Fixed Period," $110,000 ",Female,Indigenous,32,Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 9,School,KFP8821,Fixed Period," $160,000 ",Male,Non-Indigenous,28,Teaching,9,0.75,27.25,False,Under 30,New (<2 yrs)
Unit 9,School,TCY9532,Fixed Period," $110,000 ",Female,Non-Indigenous,58,Teaching,8,0.6666666666666666,57.333333333333336,False,50–59,New (<2 yrs)
Unit 9,School,EWO9080,Fixed Period," $70,000 ",Male,Non-Indigenous,150,Non-Teaching,9,0.75,149.25,False,60 and above,New (<2 yrs)
Unit 9,School,AVH8207,Ongoing," $110,000 ",Female,Indigenous,34,Non-Teaching,8,0.6666666666666666,33.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,IXS1667,Fixed Period," $110,000 ",Female,Non-Indigenous,34,Teaching,9,0.75,33.25,False,30–39,New (<2 yrs)
Unit 9,School,EJM9289,Fixed Period," $110,000 ",Female,Non-Indigenous,36,Teaching,9,0.75,35.25,False,30–39,New (<2 yrs)
Unit 9,School,EGF3928,Fixed Period," $110,000 ",Female,Non-Indigenous,32,Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 9,School,YXL4451,Fixed Period," $110,000 ",Male,Non-Indigenous,72,Teaching,9,0.75,71.25,False,60 and above,New (<2 yrs)
Unit 9,School,BWC1156,Fixed Period," $160,000 ",Female,Non-Indigenous,57,Teaching,9,0.75,56.25,False,50–59,New (<2 yrs)
Unit 9,School,YCU9085,Fixed Period," $66,000 ",Female,Non-Indigenous,48,Non-Teaching,9,0.75,47.25,False,40–49,New (<2 yrs)
Unit 9,School,NAE8524,Fixed Period," $66,000 ",Male,Non-Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 9,School,NSU8698,Fixed Period," $66,000 ",Female,Non-Indigenous,46,Non-Teaching,9,0.75,45.25,False,40–49,New (<2 yrs)
Unit 9,School,RLW8373,Fixed Period," $75,000 ",Male,Indigenous,25,Non-Teaching,9,0.75,24.25,False,Under 30,New (<2 yrs)
Unit 9,School,LKN7103,Fixed Period," $110,000 ",Female,Non-Indigenous,39,Teaching,9,0.75,38.25,False,30–39,New (<2 yrs)
Unit 9,School,SSC8734,Fixed Period," $110,000 ",Female,Non-Indigenous,25,Teaching,9,0.75,24.25,False,Under 30,New (<2 yrs)
Unit 9,School,LYM2501,Fixed Period," $75,000 ",Female,Non-Indigenous,32,Non-Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 9,School,QDS1342,Ongoing," $75,000 ",Male,Indigenous,39,Non-Teaching,9,0.75,38.25,False,30–39,New (<2 yrs)
Unit 9,School,RKA4011,Fixed Period," $110,000 ",Male,Non-Indigenous,33,Teaching,9,0.75,32.25,False,30–39,New (<2 yrs)
Unit 9,School,QNE5123,Fixed Period," $75,000 ",Female,Non-Indigenous,36,Non-Teaching,9,0.75,35.25,False,30–39,New (<2 yrs)
Unit 9,School,NBG4416,Fixed Period," $75,000 ",Male,Non-Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 9,School,NRO6275,Fixed Period," $75,000 ",Female,Non-Indigenous,65,Non-Teaching,9,0.75,64.25,False,60 and above,New (<2 yrs)
Unit 9,School,VPR2575,Fixed Period," $110,000 ",Female,Non-Indigenous,31,Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 9,School,AZG4774,Fixed Period," $66,000 ",Female,Non-Indigenous,60,Non-Teaching,9,0.75,59.25,False,60 and above,New (<2 yrs)
Unit 9,School,ZUK8727,Fixed Period," $66,000 ",Male,Non-Indigenous,20,Non-Teaching,9,0.75,19.25,False,Under 30,New (<2 yrs)
Unit 9,School,XMF7048,Fixed Period," $75,000 ",Female,Non-Indigenous,40,Non-Teaching,9,0.75,39.25,False,40–49,New (<2 yrs)
Unit 9,School,JYP5638,Fixed Period," $66,000 ",Male,Non-Indigenous,23,Non-Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 9,School,IHI7022,Fixed Period," $110,000 ",Female,Indigenous,23,Non-Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 9,School,BAC6869,Fixed Period," $66,000 ",Female,Non-Indigenous,47,Non-Teaching,9,0.75,46.25,False,40–49,New (<2 yrs)
Unit 9,School,VXH1638,Fixed Period," $110,000 ",Female,Non-Indigenous,29,Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 9,School,AES9814,Fixed Period," $66,000 ",Female,Non-Indigenous,66,Non-Teaching,8,0.6666666666666666,65.33333333333333,False,60 and above,New (<2 yrs)
Unit 9,School,BRR2269,Fixed Period," $66,000 ",Female,Non-Indigenous,21,Non-Teaching,9,0.75,20.25,False,Under 30,New (<2 yrs)
Unit 9,School,GMG8920,Fixed Period," $150,000 ",Male,Non-Indigenous,63,Teaching,9,0.75,62.25,False,60 and above,New (<2 yrs)
Unit 9,School,IWY5606,Fixed Period," $75,000 ",Male,Indigenous,59,Non-Teaching,9,0.75,58.25,False,50–59,New (<2 yrs)
Unit 9,School,HKE6465,Fixed Period," $88,000 ",Male,Indigenous,55,Non-Teaching,8,0.6666666666666666,54.333333333333336,False,50–59,New (<2 yrs)
Unit 9,School,VAR1391,Ongoing," $110,000 ",Male,Non-Indigenous,56,Teaching,9,0.75,55.25,False,50–59,New (<2 yrs)
Unit 9,School,AYM5084,Ongoing," $66,000 ",Female,Non-Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 9,School,BZC2172,Fixed Period," $66,000 ",Female,Non-Indigenous,44,Non-Teaching,8,0.6666666666666666,43.333333333333336,False,40–49,New (<2 yrs)
Unit 9,School,KYX8384,Fixed Period," $110,000 ",Male,Non-Indigenous,61,Teaching,9,0.75,60.25,False,60 and above,New (<2 yrs)
Unit 9,School,LVC9565,Fixed Period," $75,000 ",Male,Indigenous,28,Non-Teaching,9,0.75,27.25,False,Under 30,New (<2 yrs)
Unit 9,School,CBS6450,Fixed Period," $110,000 ",Female,Indigenous,42,Non-Teaching,8,0.6666666666666666,41.333333333333336,False,40–49,New (<2 yrs)
Unit 9,School,RNY5523,Fixed Period," $110,000 ",Female,Indigenous,39,Non-Teaching,8,0.6666666666666666,38.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,DZB1845,Ongoing," $66,000 ",Female,Indigenous,20,Non-Teaching,8,0.6666666666666666,19.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,BAQ4827,Fixed Period," $110,000 ",Female,Indigenous,62,Non-Teaching,9,0.75,61.25,False,60 and above,New (<2 yrs)
Unit 9,School,HKI8161,Fixed Period," $110,000 ",Female,Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 9,School,ZJO4253,Fixed Period," $110,000 ",Female,Indigenous,55,Teaching,8,0.6666666666666666,54.333333333333336,False,50–59,New (<2 yrs)
Unit 9,School,QOV2768,Fixed Period," $75,000 ",Female,Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 9,School,JUL3138,Fixed Period," $75,000 ",Male,Indigenous,20,Non-Teaching,8,0.6666666666666666,19.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,QOG6753,Fixed Period," $110,000 ",Male,Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 9,School,XFS6720,Fixed Period," $160,000 ",Female,Indigenous,57,Teaching,8,0.6666666666666666,56.333333333333336,False,50–59,New (<2 yrs)
Unit 9,School,KEI8164,Fixed Period," $110,000 ",Female,Non-Indigenous,62,Teaching,9,0.75,61.25,False,60 and above,New (<2 yrs)
Unit 9,School,CSV8815,Fixed Period," $75,000 ",Male,Indigenous,35,Non-Teaching,9,0.75,34.25,False,30–39,New (<2 yrs)
Unit 9,School,BUQ8775,Fixed Period," $75,000 ",Male,Indigenous,29,Non-Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 9,School,GIU2775,Fixed Period," $110,000 ",Female,Non-Indigenous,39,Teaching,8,0.6666666666666666,38.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,CHB4922,Ongoing," $110,000 ",Female,Indigenous,38,Non-Teaching,8,0.6666666666666666,37.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,KDD9871,Ongoing," $110,000 ",Male,Indigenous,23,Non-Teaching,8,0.6666666666666666,22.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,ZPW4637,Ongoing," $110,000 ",Female,Indigenous,41,Non-Teaching,8,0.6666666666666666,40.333333333333336,False,40–49,New (<2 yrs)
Unit 9,School,PTN3223,Fixed Period," $110,000 ",Female,Indigenous,44,Non-Teaching,8,0.6666666666666666,43.333333333333336,False,40–49,New (<2 yrs)
Unit 9,School,PJZ9047,Fixed Period," $110,000 ",Male,Indigenous,42,Non-Teaching,8,0.6666666666666666,41.333333333333336,False,40–49,New (<2 yrs)
Unit 9,School,WEQ4612,Fixed Period," $66,000 ",Female,Non-Indigenous,39,Non-Teaching,8,0.6666666666666666,38.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,JQA2207,Fixed Period," $75,000 ",Male,Indigenous,21,Non-Teaching,8,0.6666666666666666,20.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,GOJ2285,Fixed Period," $110,000 ",Male,Non-Indigenous,59,Teaching,8,0.6666666666666666,58.333333333333336,False,50–59,New (<2 yrs)
Unit 9,School,KXK5879,Fixed Period," $110,000 ",Male,Indigenous,25,Teaching,8,0.6666666666666666,24.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,ZNV3537,Fixed Period," $75,000 ",Female,Non-Indigenous,28,Non-Teaching,8,0.6666666666666666,27.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,BFH8981,Fixed Period," $66,000 ",Female,Indigenous,30,Non-Teaching,8,0.6666666666666666,29.333333333333332,False,30–39,New (<2 yrs)
Unit 9,School,VFG8597,Fixed Period," $110,000 ",Female,Indigenous,33,Non-Teaching,8,0.6666666666666666,32.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,ESQ1891,Fixed Period," $110,000 ",Female,Indigenous,55,Non-Teaching,8,0.6666666666666666,54.333333333333336,False,50–59,New (<2 yrs)
Unit 9,School,PVF1469,Fixed Period," $88,000 ",Female,Indigenous,75,Non-Teaching,8,0.6666666666666666,74.33333333333333,False,60 and above,New (<2 yrs)
Unit 9,School,XEZ9177,Fixed Period," $66,000 ",Male,Indigenous,34,Non-Teaching,8,0.6666666666666666,33.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,QDU4970,Fixed Period," $110,000 ",Female,Indigenous,39,Non-Teaching,8,0.6666666666666666,38.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,RLK9601,Fixed Period," $66,000 ",Female,Indigenous,62,Non-Teaching,8,0.6666666666666666,61.333333333333336,False,60 and above,New (<2 yrs)
Unit 9,School,JHB3567,Fixed Period," $110,000 ",Male,Indigenous,29,Non-Teaching,8,0.6666666666666666,28.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,IEZ5046,Fixed Period," $110,000 ",Female,Indigenous,30,Non-Teaching,8,0.6666666666666666,29.333333333333332,False,30–39,New (<2 yrs)
Unit 9,School,QUR6907,Fixed Period," $110,000 ",Female,Indigenous,36,Non-Teaching,8,0.6666666666666666,35.333333333333336,False,30–39,New (<2 yrs)
Unit 9,School,NLZ8893,Fixed Period," $110,000 ",Female,Non-Indigenous,22,Teaching,8,0.6666666666666666,21.333333333333332,False,Under 30,New (<2 yrs)
Unit 9,School,DRH6096,Fixed Period," $70,000 ",Male,Non-Indigenous,67,Non-Teaching,8,0.6666666666666666,66.33333333333333,False,60 and above,New (<2 yrs)
Unit 9,School,YIG9508,Fixed Period," $75,000 ",Female,Non-Indigenous,33,Non-Teaching,7,0.5833333333333334,32.416666666666664,False,30–39,New (<2 yrs)
Unit 9,School,GLE1822,Fixed Period," $66,000 ",Female,Indigenous,61,Non-Teaching,8,0.6666666666666666,60.333333333333336,False,60 and above,New (<2 yrs)
Unit 9,School,AHU9833,Fixed Period," $110,000 ",Female,Indigenous,31,Non-Teaching,8,0.6666666666666666,30.333333333333332,False,30–39,New (<2 yrs)
Unit 9,School,TUW2770,Fixed Period," $75,000 ",Female,Indigenous,60,Non-Teaching,7,0.5833333333333334,59.416666666666664,False,60 and above,New (<2 yrs)
